filename,path,file_id,frequency,start_date,end_date,variable,variable_long_name,variable_standard_name,variable_cell_methods,variable_units,realm
20010301.ocean_daily_z_2001_073.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_073.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-14, 00:00:00","2001-03-15, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_074.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_074.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-15, 00:00:00","2001-03-16, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_075.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_075.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-16, 00:00:00","2001-03-17, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_076.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_076.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-17, 00:00:00","2001-03-18, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_077.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_077.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-18, 00:00:00","2001-03-19, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_078.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_078.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-19, 00:00:00","2001-03-20, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_079.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_079.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-20, 00:00:00","2001-03-21, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_080.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_080.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-21, 00:00:00","2001-03-22, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_081.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_081.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-22, 00:00:00","2001-03-23, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_082.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_082.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-23, 00:00:00","2001-03-24, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_083.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_083.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-24, 00:00:00","2001-03-25, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_084.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_084.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-25, 00:00:00","2001-03-26, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_085.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_085.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-26, 00:00:00","2001-03-27, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_086.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_086.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-27, 00:00:00","2001-03-28, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_087.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_087.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-28, 00:00:00","2001-03-29, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_088.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_088.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-29, 00:00:00","2001-03-30, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010301.ocean_daily_z_2001_089.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output002/20010301.ocean_daily_z_2001_089.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-03-30, 00:00:00","2001-03-31, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
